Date,Adj Close,Return
2015-01-02,7.587782382965088,
2015-01-05,7.466488361358643,-0.015985437573797
2015-01-06,7.29667329788208,-0.022743631980384205
2015-01-07,7.493775844573975,0.027012658871421014
2015-01-08,7.868281364440918,0.049975543388866006
2015-01-09,7.952430248260498,0.010694696836830664
2015-01-12,7.820518493652344,-0.01658760284467864
2015-01-13,7.776546478271484,-0.005622647068292186
2015-01-14,7.837954998016357,0.00789663122524309
2015-01-15,7.681029796600342,-0.02002119193791374
2015-01-16,7.870553970336914,0.024674318256187044
2015-01-20,7.950153827667236,0.010113628294821986
2015-01-21,7.988815784454346,0.004863045121537457
2015-01-22,7.9751715660095215,-0.0017079150168132218
2015-01-23,8.110112190246582,0.016920090448233394
2015-01-26,8.091160774230957,-0.0023367637303978173
2015-01-27,7.944088459014893,-0.018176911733661982
2015-01-28,7.960009574890137,0.002004146348241642
2015-01-29,8.075996398925781,0.01457119152237274
2015-01-30,7.799294471740723,-0.03426226480510364
2015-02-02,7.76441764831543,-0.004471792102691108
2015-02-03,7.82355260848999,0.007616148802529921
2015-02-04,7.944845199584961,0.015503518307443453
2015-02-05,8.050980567932129,0.013359022823089317
2015-02-06,7.940296173095703,-0.01374793963325327
2015-02-09,7.750771522521973,-0.023868713010467002
2015-02-10,8.11466121673584,0.04694883511357384
2015-02-11,8.182887077331543,0.008407727540737264
2015-02-12,8.316311836242676,0.016305340358508724
2015-02-13,8.35042667388916,0.0041021595051078386
2015-02-17,8.405010223388672,0.0065366180233865645
2015-02-18,8.339056968688965,-0.007846897617825421
2015-02-19,8.407283782958984,0.008181598294170866
2015-02-20,8.495224952697754,0.010460116728427948
2015-02-23,8.555112838745117,0.007049593904908225
2015-02-24,8.580130577087402,0.0029243025561256353
2015-02-25,8.542224884033203,-0.004417845709181134
2015-02-26,9.798392295837402,0.14705389156309612
2015-02-27,9.674822807312012,-0.012611200367828257
2015-03-02,9.78095531463623,0.010969969108272082
2015-03-03,9.720307350158691,-0.006200617682690535
2015-03-04,9.809762001037598,0.009202862384536159
2015-03-05,9.898460388183594,0.009041849041456329
2015-03-06,9.69529151916504,-0.020525300001310143
2015-03-09,9.636918067932127,-0.006020804131317226
2015-03-10,9.485300064086914,-0.015733038589353376
2015-03-11,9.450424194335938,-0.0036768335756739434
2015-03-12,9.561104774475098,0.011711704984152638
2015-03-13,9.47619915008545,-0.008880315234732872
2015-03-16,9.8453950881958,0.03896033971669133
2015-03-17,9.787016868591309,-0.005929494863490592
