Date,Adj Close,Close,High,Low,Open,Volume,Return,Log Return,Rolling Mean,Rolling Std,Volatility
2015-01-09,342.3399963378906,342.3399963378906,352.0799865722656,338.239990234375,349.7799987792969,2562100,-0.022583879120940398,-0.02284280064688564,0.000577338504321201,0.03139201769399131,0.498332831825042
2015-01-12,347.8399963378906,347.8399963378906,350.0,343.7099914550781,345.5,1899200,0.016065899570120612,0.015938208834470523,0.006872310986265462,0.030528819990656347,0.4846299930932035
2015-01-13,352.739990234375,352.739990234375,361.9100036621094,348.3500061035156,352.8099975585937,2489400,0.014086919123942554,0.013988620552465534,0.010931006445253378,0.02969286154992052,0.47135956424976955
2015-01-14,348.75,348.75,355.6099853515625,347.5199890136719,348.0,1429900,-0.011311420153195195,-0.011375880821591449,-0.0024413906449669565,0.01685511492975001,0.26756665454118267
2015-01-15,339.8800048828125,339.8800048828125,354.54998779296875,339.6600036621094,350.0400085449219,1665700,-0.025433677755376305,-0.025762704633951174,-0.005835231667089746,0.01981890866416682,0.3146154214925324
2015-01-16,352.75,352.75,353.44000244140625,339.3500061035156,339.3699951171875,1673000,0.03786629084469073,0.03716696223129917,0.006254802326036479,0.02484762479138542,0.39444381521189403
2015-01-20,363.2799987792969,363.2799987792969,365.1900024414063,350.6400146484375,354.5,2076400,0.029851165922882616,0.029414292696545594,0.00901185559658888,0.02688931880539305,0.42685470289801447
2015-01-21,361.8299865722656,361.8299865722656,366.1700134277344,358.2200012207031,361.4100036621094,1337000,-0.003991445199030053,-0.003999432276825072,0.005396182731994359,0.02724933932101887,0.43256985140537746
2015-01-22,353.6499938964844,353.6499938964844,364.0,349.489990234375,364.0,2322900,-0.022607282368365844,-0.02286674492927838,0.003137010288960229,0.029366804118550142,0.4661835629905864
2015-01-23,357.5299987792969,357.5299987792969,359.8699951171875,352.0299987792969,352.9800109863281,1077700,0.010971313303481,0.010911565059587455,0.01041800850073169,0.024645811764611305,0.39124013273082886
2015-01-26,362.4400024414063,362.4400024414063,362.8399963378906,355.45001220703125,357.6300048828125,1330600,0.013733123594869001,0.013639678806935635,0.005591375050767344,0.019816432463354256,0.31457611302325467
2015-01-27,357.8900146484375,357.8900146484375,364.760009765625,357.1300048828125,358.2799987792969,1446300,-0.012553768243902308,-0.012633232543837426,-0.0028896117825896405,0.015425928383619064,0.24487902147209173
2015-01-28,351.17999267578125,351.17999267578125,361.3800048828125,350.5,360.2900085449219,1486000,-0.018748838184959205,-0.01892682587089161,-0.005841090379775471,0.017018974422993136,0.27016784335565297
2015-01-29,353.25,353.25,354.6099853515625,345.760009765625,351.5299987792969,1707800,0.00589443410043522,0.0058771298894770944,-0.00014074708601525822,0.014600768253209702,0.23178001049087893
2015-01-30,389.1600036621094,389.1600036621094,397.0,372.75,372.75,4029800,0.10165606132231964,0.0968145579528825,0.01799620251775247,0.0485980898434062,0.7714707595105604
2015-02-02,390.0,390.0,394.9800109863281,382.0,389.0299987792969,1832700,0.0021584857898704346,0.002156159606172793,0.015681274956752755,0.049124745105948504,0.7798311526186625
2015-02-03,393.8900146484375,393.8900146484375,395.5,386.3399963378906,390.7300109863281,1781500,0.009974396534455199,0.009924980565966326,0.020186907912424258,0.04686899156698784,0.7440221753197999
2015-02-04,391.1199951171875,391.1199951171875,394.4800109863281,381.3599853515625,388.6000061035156,2165000,-0.007032469542855413,-0.0070573139034484,0.022530181640845016,0.044677334880471126,0.7092307040092695
2015-02-05,401.7900085449219,401.7900085449219,402.3999938964844,390.1099853515625,393.7000122070313,1576200,0.027280664657753917,0.02691517954806441,0.026807427752308755,0.04369954756419847,0.6937088115654453
2015-02-06,402.0,402.0,407.9400024414063,399.0,400.2999877929688,1640500,0.000522639813365755,0.0005225032847466209,0.006580743450517979,0.013053545205599098,0.2072186060505283
2015-02-09,396.8800048828125,396.8800048828125,402.8399963378906,396.4599914550781,398.0499877929688,1440400,-0.012736306261660446,-0.012818108323233074,0.0036017850402118023,0.01573849778768946,0.24984090693579927
2015-02-10,395.1300048828125,395.1300048828125,400.8599853515625,394.05999755859375,398.0499877929688,1811600,-0.0044093932132376334,-0.0044191432592395954,0.0007250270906732359,0.015596404783661167,0.2475852504255935
2015-02-11,390.0,390.0,396.8599853515625,388.5299987792969,394.8599853515625,1766300,-0.012983081060457424,-0.01306809791285624,-0.0004650952128471664,0.016535135985836634,0.2624871462789514
2015-02-12,392.1099853515625,392.1099853515625,395.0,386.1400146484375,394.6900024414063,1755100,0.005410218850160353,0.005395636189435777,-0.004839184374365879,0.008103575335272976,0.12864027040565493
2015-02-13,391.6600036621094,391.6600036621094,394.3900146484375,387.239990234375,391.6799926757813,1180000,-0.001147590488035366,-0.0011482494742119033,-0.005173230434646103,0.007857997610830688,0.12474184488718629
2015-02-17,397.9100036621094,397.9100036621094,402.2900085449219,388.6700134277344,389.1099853515625,1321100,0.015957718280041666,0.015831732424225246,0.0005655744736943191,0.010858636822190416,0.1723755156521072
2015-02-18,401.1199951171875,401.1199951171875,401.8699951171875,396.5199890136719,396.8299865722656,782800,0.008067129314506927,0.008034763973895178,0.003060878979243231,0.01086312884499163,0.17244682430340108
2015-02-19,406.7300109863281,406.7300109863281,408.239990234375,400.55999755859375,401.0400085449219,1143500,0.013985879381309907,0.01388897941257084,0.008454671067596698,0.006864988852490583,0.10897831954152457
2015-02-20,408.0499877929688,408.0499877929688,409.0299987792969,403.3599853515625,406.3999938964844,945900,0.0032453390971560747,0.003240084350116286,0.008021695116995842,0.00716664840047787,0.11376701640901966
2015-02-23,408.5799865722656,408.5799865722656,411.3200073242188,406.2300109863281,408.25,954400,0.001298857481073501,0.001298014695388824,0.008510984710817616,0.006429757441449833,0.10206923508325923
2015-02-24,404.8900146484375,404.8900146484375,410.739990234375,402.8299865722656,410.25,855200,-0.009031210644419252,-0.009072239239338782,0.0035131989259254313,0.008555007105424459,0.1358065275920619
2015-02-25,408.9400024414063,408.9400024414063,412.0199890136719,400.5700073242188,405.3200073242188,1114100,0.01000268627638401,0.00995299052921927,0.003900310318300848,0.008851249547841163,0.14050923057456374
2015-02-26,410.1000061035156,410.1000061035156,411.7699890136719,406.0700073242188,408.8200073242188,863800,0.0028366108846873406,0.0028325952960144645,0.0016704566189763349,0.006854377976720825,0.10880987711064828
2015-02-27,409.5899963378906,409.5899963378906,411.30999755859375,405.7999877929688,410.2300109863281,1371000,-0.0012436229164460855,-0.0012443968571520484,0.0007726642162559028,0.006890417957529852,0.10938199406950562
2015-03-02,415.7900085449219,415.7900085449219,416.8200073242188,406.3999938964844,410.6700134277344,1347300,0.015137118246209669,0.015023695237852812,0.003540316369283136,0.009456117154304581,0.15011120615149026
2015-03-03,412.7900085449219,412.7900085449219,415.1700134277344,407.1199951171875,415.0,1235300,-0.007215180591997994,-0.007241335893572799,0.003903522379767388,0.00886919439607331,0.14079409620898609
2015-03-04,414.1300048828125,414.1300048828125,417.1799926757813,406.1000061035156,410.9500122070313,1523000,0.0032461937308367883,0.003240936218830139,0.0025522238706579435,0.008196839015020654,0.1301207854234577
2015-03-05,425.6099853515625,425.6099853515625,425.7000122070313,417.0899963378906,417.4200134277344,1846200,0.027720716522335875,0.027343453587525542,0.007529044998187651,0.013948844782448348,0.22143104622599516
2015-03-06,417.6300048828125,417.6300048828125,424.2300109863281,416.239990234375,424.2300109863281,1643700,-0.0187495142111348,-0.01892751481418643,0.0040278667392499076,0.018238645843595927,0.28952952691642003
2015-03-09,415.510009765625,415.510009765625,417.6499938964844,411.6000061035156,417.2300109863281,1516100,-0.005076251927306763,-0.005089179862984674,-1.4807295453378443e-05,0.01738063757265548,0.27590906786995034
2015-03-10,414.2000122070313,414.2000122070313,420.4400024414063,409.6099853515625,409.6700134277344,1400700,-0.0031527460898779225,-0.0031577264644907883,0.0007976796049706358,0.017051736415825604,0.27068792386859053
2015-03-11,408.1099853515625,408.1099853515625,416.239990234375,407.510009765625,415.30999755859375,1426100,-0.01470310641233108,-0.014812268416549925,-0.0027921804236629376,0.01825438666309332,0.2897794046793548
2015-03-12,407.6400146484375,407.6400146484375,411.489990234375,406.0199890136719,411.489990234375,1553200,-0.0011515785449850435,-0.0011522421210465672,-0.008566639437127122,0.007710760983508155,0.12240453588853437
2015-03-13,413.3500061035156,413.3500061035156,416.7000122070313,407.0899963378906,407.0899963378906,1744700,0.014007436095307302,0.01391023856942673,-0.0020152493758387015,0.010357578488531421,0.16442146119291845
2015-03-16,421.3200073242188,421.3200073242188,422.3699951171875,414.2200012207031,415.4599914550781,1564500,0.01928148325394541,0.019097950887662675,0.002856297660411733,0.013735346373833921,0.2180418640589842
2015-03-17,426.1199951171875,426.1199951171875,426.4800109863281,417.5,420.1000061035156,1968900,0.011392736422495497,0.011328327931901557,0.005765394162886417,0.013684726227432623,0.21723829414673912
2015-03-18,427.9299926757813,427.9299926757813,431.0,417.0499877929688,425.0,2030300,0.004247624094936064,0.004238628404255316,0.009555540264339846,0.008071632432612424,0.12813319254609476
2015-03-19,433.6499938964844,433.6499938964844,439.8999938964844,431.3299865722656,434.7999877929688,2471900,0.013366675200625178,0.01327812936723528,0.01245919101346189,0.005439012282804517,0.08634164326875877
