Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,1127.761962890625,1142.06005859375,1149.43994140625,1131.510009765625,1144.0,509300
2015-01-05,1083.838623046875,1097.5799560546875,1138.3699951171875,1090.739990234375,1138.3699951171875,1051300
2015-01-06,1066.4393310546875,1079.9599609375,1103.97998046875,1072.5,1103.4100341796875,1081500
2015-01-07,1056.17919921875,1069.5699462890625,1092.0699462890625,1058.5699462890625,1090.77001953125,955000
2015-01-08,1069.293212890625,1082.8499755859375,1083.1700439453125,1047.1199951171875,1056.949951171875,1045800
2015-01-09,1038.789794921875,1051.9599609375,1085.0899658203125,1051.6400146484375,1083.5,974400
2015-01-12,1026.9598388671875,1039.97998046875,1054.68994140625,1021.010009765625,1054.68994140625,1078500
2015-01-13,1024.826904296875,1037.8199462890625,1067.02001953125,1027.800048828125,1052.449951171875,871100
2015-01-14,1022.703857421875,1035.6700439453125,1039.6600341796875,1022.010009765625,1026.1500244140625,755700
2015-01-15,985.752197265625,998.25,1042.5,995.6799926757812,1041.06005859375,1451700
2015-01-16,995.5973510742188,1008.219970703125,1012.3099975585938,990.6900024414062,997.010009765625,1004800
2015-01-20,1012.1179809570312,1024.949951171875,1028.010009765625,999.0,1016.4500122070312,700300
2015-01-21,1032.4403076171875,1045.530029296875,1049.550048828125,1020.0,1024.0,732400
2015-01-22,1036.5384521484375,1049.6800537109375,1053.0,1036.06005859375,1048.5,913400
2015-01-23,1024.99462890625,1037.989990234375,1047.949951171875,1033.280029296875,1047.949951171875,700400
2015-01-26,1028.816162109375,1041.8599853515625,1043.8199462890625,1028.219970703125,1036.1199951171875,507500
2015-01-27,1001.1668090820312,1013.8599853515625,1029.969970703125,1003.1799926757812,1029.72998046875,942000
2015-01-28,990.689697265625,1003.25,1024.4100341796875,1001.9400024414062,1024.030029296875,571300
2015-01-29,1002.0358276367188,1014.739990234375,1015.510009765625,992.1300048828125,1007.7899780273438,760500
2015-01-30,996.8416137695312,1009.47998046875,1022.2000122070312,1008.4099731445312,1011.739990234375,928400
2015-02-02,1000.3473510742188,1013.030029296875,1015.0,993.5,1012.0,655300
2015-02-03,1024.5604248046875,1037.550048828125,1039.989990234375,1012.3599853515625,1019.6900024414062,870600
2015-02-04,1015.4063110351562,1028.280029296875,1041.8599853515625,1026.3399658203125,1036.0,557900
2015-02-05,1031.52197265625,1044.5999755859375,1049.43994140625,1031.300048828125,1033.52001953125,660300
2015-02-06,1009.6196899414062,1022.4199829101562,1030.02001953125,1007.1099853515625,1027.56005859375,1307400
2015-02-09,1020.2154541015625,1033.1500244140625,1039.3599853515625,1014.1500244140625,1020.6500244140625,492700
2015-02-10,1044.37890625,1057.6199951171875,1060.800048828125,1039.4300537109375,1040.800048828125,657600
2015-02-11,1046.7884521484375,1060.06005859375,1067.9300537109375,1051.050048828125,1064.239990234375,515700
2015-02-12,1078.2791748046875,1091.949951171875,1102.260009765625,1075.719970703125,1077.2099609375,1199100
2015-02-13,1089.55615234375,1103.3699951171875,1108.5,1094.5899658203125,1100.1500244140625,814400
2015-02-17,1106.95556640625,1120.989990234375,1130.9200439453125,1114.010009765625,1115.0,900800
2015-02-18,1108.9302978515625,1122.989990234375,1129.97998046875,1112.0,1116.43994140625,819800
2015-02-19,1202.8006591796875,1218.050048828125,1222.8800048828125,1195.3599853515625,1219.0,2671500
2015-02-20,1201.0032958984375,1216.22998046875,1230.0899658203125,1214.760009765625,1217.0,1296800
2015-02-23,1192.4615478515625,1207.5799560546875,1216.5,1202.8299560546875,1210.469970703125,869400
2015-02-24,1204.5189208984375,1219.7900390625,1220.3599853515625,1201.0999755859375,1204.0999755859375,603500
2015-02-25,1235.1998291015625,1250.8599853515625,1259.8599853515625,1217.9599609375,1219.1400146484375,1615900
2015-02-26,1225.7099609375,1241.25,1264.0,1238.969970703125,1248.97998046875,935400
2015-02-27,1221.9873046875,1237.47998046875,1246.3900146484375,1235.1199951171875,1240.75,645400
2015-03-02,1233.7579345703125,1249.4000244140625,1262.0,1232.030029296875,1237.75,691500
2015-03-03,1226.480224609375,1242.030029296875,1254.6400146484375,1238.0,1245.0,510900
2015-03-04,1210.3251953125,1225.6700439453125,1238.760009765625,1223.719970703125,1233.5,777700
2015-03-05,1216.4771728515625,1231.9000244140625,1242.0,1224.5400390625,1225.300048828125,502100
