Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,55.76593780517578,67.69999694824219,69.33000183105469,67.33999633789062,69.0,4212000
2015-01-05,54.4315299987793,66.08000183105469,67.37999725341797,65.88999938964844,67.19000244140625,7335600
2015-01-06,54.555076599121094,66.2300033569336,66.80000305175781,65.36000061035156,66.52999877929688,5247400
2015-01-07,56.17781066894531,68.19999694824219,68.38999938964844,66.83999633789062,66.86000061035156,4719600
2015-01-08,57.36396026611328,69.63999938964844,69.98999786376953,68.83000183105469,68.94000244140625,5536700
2015-01-09,56.28490447998047,68.33000183105469,69.62999725341797,68.2699966430664,69.55000305175781,5644000
2015-01-12,55.88949203491211,67.8499984741211,68.72000122070312,67.63999938964844,68.61000061035156,4604800
2015-01-13,55.89774703979492,67.86000061035156,69.41000366210938,67.3499984741211,68.5,6034500
2015-01-14,55.51061248779297,67.38999938964844,67.66000366210938,66.86000061035156,67.1500015258789,4810800
2015-01-15,54.65393829345703,66.3499984741211,68.20999908447266,66.22000122070312,67.63999938964844,5288300
2015-01-16,56.19964599609375,67.98999786376953,68.11000061035156,65.9000015258789,66.0,4817200
2015-01-20,54.98457717895508,66.5199966430664,68.37999725341797,66.25,68.01000213623047,5924700
2015-01-21,55.645835876464844,67.31999969482422,67.87000274658203,66.75,67.27999877929688,5182000
2015-01-22,57.48911666870117,69.55000305175781,69.62999725341797,67.4000015258789,67.68000030517578,7069200
2015-01-23,57.62137222290039,69.70999908447266,70.13999938964844,69.12999725341797,69.5199966430664,4862600
2015-01-26,58.224769592285156,70.44000244140625,70.5,69.41999816894531,69.69000244140625,5062700
2015-01-27,57.737091064453125,69.8499984741211,70.01000213623047,69.2699966430664,69.63999938964844,5846600
2015-01-28,57.216346740722656,69.22000122070312,71.11000061035156,69.1500015258789,70.23999786376953,5372700
2015-01-29,57.8032112121582,69.93000030517578,70.23999786376953,68.8499984741211,69.43000030517578,6409400
2015-01-30,56.009517669677734,67.76000213623047,69.62000274658203,67.66999816894531,69.47000122070312,8963700
2015-02-02,56.546817779541016,68.41000366210938,68.48999786376953,66.16999816894531,67.58000183105469,5695300
2015-02-03,57.555240631103516,69.62999725341797,69.66000366210938,68.3499984741211,69.08000183105469,5101400
2015-02-04,58.4149055480957,70.66999816894531,71.31999969482422,69.43000030517578,69.51000213623047,6143700
2015-02-05,59.076175689697266,71.47000122070312,71.5,70.7300033569336,70.80999755859375,4924500
2015-02-06,59.43159866333008,71.9000015258789,72.25,71.2699966430664,71.52999877929688,4836300
2015-02-09,58.6463508605957,70.94999694824219,71.83000183105469,70.7699966430664,71.44999694824219,2800400
2015-02-10,59.31587219238281,71.76000213623047,71.88999938964844,71.04000091552734,71.0999984741211,4090000
2015-02-11,59.0430908203125,71.43000030517578,71.87000274658203,71.12000274658203,71.58999633789062,3049600
2015-02-12,59.671295166015625,72.19000244140625,72.23999786376953,71.44000244140625,71.58000183105469,3437000
2015-02-13,59.555572509765625,72.05000305175781,72.33000183105469,71.83999633789062,72.05999755859375,2560100
2015-02-17,59.90278244018555,72.47000122070312,72.58999633789062,71.5,71.79000091552734,3690600
2015-02-18,59.9440803527832,72.5199966430664,72.75,72.12000274658203,72.47000122070312,3765300
2015-02-19,59.75396728515625,72.29000091552734,72.8499984741211,72.08999633789062,72.54000091552734,3023000
2015-02-20,60.803741455078125,73.55999755859375,73.56999969482422,71.75,72.12999725341797,4289900
2015-02-23,60.944244384765625,73.7300033569336,74.33999633789062,73.2699966430664,73.93000030517578,4902900
2015-02-24,61.7047233581543,74.6500015258789,75.81999969482422,73.93000030517578,75.61000061035156,9780200
2015-02-25,61.52284622192383,74.43000030517578,75.9800033569336,73.25,75.9000015258789,9318100
2015-02-26,61.25007629394531,74.0999984741211,75.02999877929688,73.55999755859375,74.51000213623047,7552300
2015-02-27,61.24180603027344,74.08999633789062,74.7699966430664,73.6500015258789,73.86000061035156,4913700
2015-03-02,62.068416595458984,75.08999633789062,75.20999908447266,73.5199966430664,73.5199966430664,5187200
2015-03-03,62.002296447753906,75.01000213623047,75.19000244140625,74.22000122070312,74.9000015258789,3591100
2015-03-04,61.18395233154297,74.0199966430664,74.94000244140625,73.91000366210938,74.86000061035156,4988500
2015-03-05,61.63032913208008,74.55999755859375,74.98999786376953,74.37999725341797,74.37999725341797,3516500
2015-03-06,60.76240921020508,73.51000213623047,74.37999725341797,73.33000183105469,73.95999908447266,5833200
2015-03-09,61.382362365722656,74.26000213623047,74.41999816894531,73.41999816894531,73.52999877929688,3292100
2015-03-10,60.39042663574219,73.05999755859375,74.1500015258789,73.05999755859375,73.76000213623047,3844600
2015-03-11,60.39870834350586,73.06999969482422,73.58999633789062,73.05000305175781,73.16999816894531,3526700
2015-03-12,61.94441604614258,74.94000244140625,74.9800033569336,73.5,73.5,3572700
2015-03-13,61.299705505371094,74.16000366210938,75.1500015258789,73.73999786376953,74.94000244140625,4138200
2015-03-16,62.35773849487305,75.44000244140625,75.55000305175781,74.69000244140625,74.69000244140625,4163300
2015-03-17,61.63858413696289,74.56999969482422,75.16999816894531,74.55999755859375,74.9800033569336,3902800
2015-03-18,61.59724044799805,74.5199966430664,74.72000122070312,72.62999725341797,74.47000122070312,7011500
2015-03-19,61.63032913208008,74.55999755859375,74.9800033569336,74.16000366210938,74.69000244140625,3786200
2015-03-20,62.184120178222656,75.2300033569336,75.5999984741211,74.25,74.63999938964844,8080500
2015-03-23,62.29985809326172,75.37000274658203,76.16999816894531,75.13999938964844,75.55000305175781,5934600
2015-03-24,62.498233795166016,75.61000061035156,76.25,75.2300033569336,75.45999908447266,4899900
2015-03-25,61.382362365722656,74.26000213623047,75.83000183105469,74.19999694824219,75.69000244140625,4142900
2015-03-26,60.225120544433594,72.86000061035156,73.69000244140625,72.4800033569336,73.55999755859375,7672900
2015-03-27,60.89466094970703,73.66999816894531,73.75,72.76000213623047,72.76000213623047,3651700
2015-03-30,61.828697204589844,74.80000305175781,74.98999786376953,73.81999969482422,73.8499984741211,3959700
2015-03-31,61.489803314208984,74.38999938964844,75.37000274658203,74.2699966430664,74.51000213623047,4518300
2015-04-01,61.489803314208984,74.38999938964844,74.8499984741211,73.69999694824219,74.31999969482422,5902500
2015-04-02,61.86177062988281,74.83999633789062,75.06999969482422,74.16999816894531,74.25,3379000
2015-04-06,62.04361343383789,75.05999755859375,75.63999938964844,74.20999908447266,74.2300033569336,4714000
2015-04-07,61.25833511352539,74.11000061035156,75.5,74.05000305175781,75.0,3124800
2015-04-08,61.83696746826172,74.80999755859375,74.94999694824219,74.0999984741211,74.19000244140625,3439200
2015-04-09,61.374080657958984,74.25,75.16000366210938,73.29000091552734,74.61000061035156,4473100
2015-04-10,61.9113883972168,74.9000015258789,74.94000244140625,74.05000305175781,74.5,3140400
2015-04-13,61.010398864746094,73.80999755859375,75.23999786376953,73.7699966430664,75.0,3448900
2015-04-14,61.15091323852539,73.9800033569336,74.30999755859375,73.01000213623047,73.79000091552734,3679500
2015-04-15,60.67974853515625,73.41000366210938,74.62999725341797,73.37999725341797,74.05999755859375,3088300
2015-04-16,61.233551025390625,74.08000183105469,74.73999786376953,73.63999938964844,73.7699966430664,3846100
2015-04-17,59.9688720703125,72.55000305175781,73.88999938964844,72.47000122070312,73.5999984741211,5547400
2015-04-20,60.2259521484375,72.62999725341797,73.12999725341797,72.55000305175781,72.88999938964844,3610900
2015-04-21,60.731754302978516,73.23999786376953,73.51000213623047,72.80999755859375,72.86000061035156,4046400
2015-04-22,60.590797424316406,73.06999969482422,73.37000274658203,72.55999755859375,73.19000244140625,3152500
2015-04-23,60.83955383300781,73.37000274658203,73.9000015258789,72.91999816894531,72.94999694824219,4170800
2015-04-24,60.66543960571289,73.16000366210938,73.62000274658203,72.98999786376953,73.41999816894531,2401000
2015-04-27,59.57085037231445,71.83999633789062,73.56999969482422,71.79000091552734,73.56999969482422,5629100
2015-04-28,59.48795700073242,71.73999786376953,72.27999877929688,71.05000305175781,71.5999984741211,4181000
2015-04-29,58.40994644165039,70.44000244140625,71.58000183105469,69.91000366210938,71.52999877929688,4526700
2015-04-30,57.099796295166016,68.86000061035156,70.88999938964844,68.5999984741211,70.37000274658203,10950700
2015-05-01,58.62556838989258,70.69999694824219,70.7699966430664,67.5999984741211,67.66999816894531,9932000
2015-05-04,59.08163070678711,71.25,71.41000366210938,70.56999969482422,70.88999938964844,4888600
2015-05-05,58.401668548583984,70.43000030517578,71.41000366210938,70.37000274658203,71.16000366210938,4017500
2015-05-06,58.68360137939453,70.7699966430664,70.87000274658203,69.94000244140625,70.43000030517578,4356300
2015-05-07,59.94400405883789,72.29000091552734,72.68000030517578,70.87000274658203,70.87999725341797,5523400
2015-05-08,60.74836349487305,73.26000213623047,73.93000030517578,72.98999786376953,73.05000305175781,4171200
2015-05-11,60.71516799926758,73.22000122070312,73.93000030517578,72.95999908447266,73.02999877929688,3940400
2015-05-12,61.08832550048828,73.66999816894531,73.93000030517578,72.94000244140625,73.3499984741211,3850000
2015-05-13,60.62397384643555,73.11000061035156,73.87999725341797,73.0,73.87999725341797,3292400
2015-05-14,59.919132232666016,72.26000213623047,73.44000244140625,72.0199966430664,73.23999786376953,5763000
2015-05-15,60.60739517211914,73.08999633789062,73.11000061035156,72.04000091552734,72.44000244140625,4784800
2015-05-18,60.58249282836914,73.05999755859375,73.27999877929688,72.62000274658203,73.22000122070312,4982900
2015-05-19,59.56257247924805,71.83000183105469,73.75,71.80000305175781,73.68000030517578,8728300
2015-05-20,56.8012809753418,68.5,69.6500015258789,68.11000061035156,68.66000366210938,16012500
2015-05-21,56.98371124267578,68.72000122070312,69.87999725341797,68.25,68.5,8765500
2015-05-22,57.663665771484375,69.54000091552734,69.83999633789062,68.62000274658203,68.86000061035156,4862500
2015-05-26,57.69683074951172,69.58000183105469,69.95999908447266,69.19000244140625,69.5199966430664,6815900
2015-05-27,58.642147064208984,70.72000122070312,71.16999816894531,69.83999633789062,69.94000244140625,5265300
2015-05-28,58.418251037597656,70.44999694824219,70.87999725341797,70.33000183105469,70.48999786376953,2814500
2015-05-29,58.02851867675781,69.9800033569336,70.7300033569336,69.77999877929688,70.22000122070312,4131300
2015-06-01,58.16120147705078,70.13999938964844,70.38999938964844,69.69999694824219,69.95999908447266,4165400
2015-06-02,58.169498443603516,70.1500015258789,70.69000244140625,69.7699966430664,69.86000061035156,4807600
2015-06-03,58.5840950012207,70.6500015258789,71.08000183105469,70.1500015258789,70.19000244140625,3433100
2015-06-04,58.16120147705078,70.13999938964844,70.77999877929688,69.80000305175781,70.04000091552734,4554600
